Infect probabilities forecasted using arima model,
15256,657.7330108
15257,1244.933671
15258,1197.323997
15259,1081.568626
15260,1361.338669
15261,1060.87892
15262,827.1999808
15263,664.2653649
15264,1530.106099
15265,1701.376018
15266,887.1575475
15267,854.6384275
15268,1109.882035
15269,1631.193441
15270,907.7350636
15271,1032.468878
15272,1076.942379
15273,827.3552304
15274,1580.053343
15275,1295.338906
15276,1703.385025
15277,695.9169901
15278,1358.610879
15279,665.4165171
15280,1600.28832
15281,1694.762175
15282,1776.934083
15283,828.2105651
15284,1230.131745
15285,1299.850705
15286,1262.670155
15287,1027.120684
15288,1575.890761
15289,1709.799527
15290,1035.435353
15291,946.1285825
15292,689.1005743
15293,1325.275143
15294,862.1746574
15295,1265.813141
15296,1505.616267
15297,1689.107386
15298,1110.757294
15299,1682.351182
15300,1149.188657
15301,1295.348187
15302,1549.742127
15303,1074.445006
15304,903.6630708
15305,1524.764399
15306,1304.238407
15307,889.8191903
15308,780.7642413
15309,1318.294442
15310,927.9510295
15311,955.5466457
15312,636.4227822
15313,1789.724575
15314,1066.099898
15315,1494.886577
15316,1297.227867
15317,723.4002807
15318,1506.253855
15319,1759.723317
15320,1091.765921
15321,628.6368547
15322,1374.586712
15323,594.979962
15324,683.0209225
15325,925.0316229
15326,1068.817645
15327,1450.828366
15328,1060.005743
15329,1188.533346
15330,1291.157446
15331,1115.454144
15332,814.4201054
15333,1227.310148
15334,1800.439049
15335,1419.347154
15336,1571.884941
15337,1111.88958
15338,1677.502921
15339,1503.867401
15340,1424.062954
15341,1135.349629
15342,1042.764052
15343,1172.438623
15344,1744.515853
15345,1504.086319
15346,1681.029224
15347,950.4164933
15348,709.6439915
15349,1726.904539
15350,786.2074692
15351,667.0495637
15352,796.7582004
15353,1728.100834
15354,1119.95643
15355,752.2489106
15356,1433.572594
15357,1780.594763
15358,1313.737234
15359,1245.813959
15360,1277.639205
15361,940.4465767
15362,1071.058116
15363,759.1457333
15364,1473.170424
15365,1626.690279
15366,818.3943848
15367,1345.707657
15368,1791.944263
15369,1244.640391
15370,858.8524969
15371,1331.627486
15372,1553.146289
15373,800.4608832
15374,645.6262128
15375,1391.043731
15376,1071.573327
15377,816.964863
15378,1605.036138
15379,593.656191
15380,1652.067305
15381,1410.913926
15382,1521.775248
15383,1395.349321
15384,1084.265409
15385,590.9636313
15386,693.5320167
15387,1465.459976
15388,1363.525306
15389,1709.798543
15390,685.2153472
15391,713.7859891
15392,952.2306729
15393,1067.157718
15394,1536.768437
15395,880.2070694
15396,905.8933993
15397,1582.01536
15398,1548.519362
15399,1478.01671
15400,1009.886923
15401,1221.073222
15402,1034.524402
15403,1685.09568
15404,1268.250674
15405,1592.417838
15406,1697.749438
15407,912.8757228
15408,1349.185935
15409,1667.403999
15410,1353.051398
15411,1728.390639
15412,987.2180076
15413,1376.839869
15414,1148.419517
15415,1677.25831
15416,970.1820449
15417,1278.729533
15418,1527.730687
15419,797.7376228
15420,839.2509097
15421,956.1006317
15422,1453.024712
15423,910.5609522
15424,1457.383264
15425,676.7083203
15426,1258.280239
15427,1770.318068
15428,1622.634525
15429,917.22982
15430,1351.101129
15431,1571.436697
15432,813.4718202
15433,1629.705635
15434,915.97683
15435,861.8794865
15436,1323.360159
15437,892.0260819
15438,975.1815028
15439,1571.700328
15440,1048.461602
15441,1716.197557
15442,1583.864253
15443,1091.902612
15444,1062.162696
15445,670.7984679
15446,1782.613491
15447,1339.680394
15448,1753.951995
15449,1306.52233
15450,1193.529005
15451,1377.712483
15452,813.8686535
15453,1269.876559
15454,1754.205659
15455,907.2696539
15456,1279.453705
15457,994.2244871
15458,1722.500259
15459,1581.168259
15460,1530.836163
15461,1706.80075
15462,1501.541352
15463,1130.735094
15464,1309.369246
15465,1395.528277
15466,1111.713047
15467,1574.816973
15468,1725.979452
15469,1157.430973
15470,694.6692842
15471,1128.367525
15472,1102.448615
15473,1013.295278
15474,667.6012873
15475,1424.480986
15476,626.497483
15477,1498.634077
15478,1107.297975
15479,1167.828875
15480,642.5932767
15481,1668.469123
15482,855.5667544
15483,1779.16129
15484,1357.550505
15485,1091.970853
15486,1453.336356
15487,669.6849735
15488,741.556033
15489,588.2856433
15490,1709.68547
15491,785.3460418
15492,869.3595881
15493,1757.267791
15494,1432.11943
15495,736.2564954
15496,1119.280903
15497,1134.209675
15498,1211.381948
15499,852.7906436
15500,828.638605
15501,1370.158629
15502,1779.208203
15503,979.9483731
15504,1340.102141
15505,1494.890202
15506,1336.536194
15507,864.1752592
15508,1333.018441
15509,1452.797324
15510,1202.240875
15511,733.714166
15512,868.4656385
15513,796.6347897
15514,1030.83551
15515,1409.511624
15516,828.5479404
15517,1430.111519
15518,1529.052041
15519,1341.889401
15520,1155.201495
15521,1583.281848
15522,706.2463214
15523,1699.071116
15524,1155.59163
15525,797.604164
15526,1703.642617
15527,719.2045327
15528,809.3132324
15529,1792.369233
15530,1563.143655
15531,1450.189204
15532,1251.719355
15533,892.1998156
15534,1325.622912
15535,1361.977904
15536,1046.886415
15537,1607.07659
15538,668.3636178
15539,1761.908409
15540,1314.658152
15541,1312.339132
15542,981.0923648
15543,1124.244426
15544,1712.732136
15545,1096.871565
15546,933.6721369
15547,1183.028759
15548,1768.431101
15549,1153.391524
15550,1367.945936
15551,674.0102749
15552,669.6226839
15553,1343.062828
15554,1515.714635
15555,1393.507456
15556,1247.515153
15557,644.1549684
15558,859.7757969
15559,1733.418224
15560,1612.716086
15561,930.4375643
15562,637.8624447
15563,1799.503129
15564,762.3008781
15565,864.9968082
15566,1523.554127
15567,596.2513567
15568,1227.60673
15569,914.3296722
15570,618.3057248
15571,1208.406327
15572,636.1217074
15573,1277.860211
15574,859.7313317
15575,1009.546978
15576,701.9393846
15577,1436.748142
15578,904.1108072
15579,898.3894546
15580,1293.730722
15581,878.6552508
15582,1168.594082
15583,1300.66924
15584,602.0266429
15585,1433.976535
15586,1001.04464
15587,1396.706714
15588,1186.993868
15589,1599.905939
15590,1493.106837
15591,1511.815723
15592,701.2292494
15593,1513.320872
15594,802.2287718
15595,1494.936622
15596,1436.052622
15597,1134.417219
15598,770.3401413
15599,867.4718056
15600,945.7319923
15601,803.2174416
15602,1022.954205
15603,1764.487339
15604,781.7517083
15605,1783.878878
15606,1759.355698
15607,1114.514658
15608,1775.096981
15609,1516.408693
15610,583.932986
15611,649.5737554
15612,1178.631695
15613,1749.409497
15614,1116.288387
15615,1270.253444
15616,665.1794126
15617,745.4178611
15618,1180.501776
15619,874.7917888
15620,1428.792599
15621,749.2551919
15622,1097.420432
15623,840.565695
15624,1741.416862
15625,1501.803096
15626,1419.998125
15627,1159.721153
15628,910.7378714
15629,1631.967721
15630,1736.093532
15631,1072.105307
15632,689.6443983
15633,1170.49561
15634,918.8706195
15635,1575.292312
15636,946.8400697
15637,1371.512772
15638,707.6234181
15639,1654.838155
15640,1738.265171
15641,747.2125254
15642,1317.236298
15643,1767.61734
15644,1775.500361
15645,961.0527802
15646,1710.690219
15647,1204.900892
15648,1470.443619
15649,799.2303007
15650,1019.561906
15651,637.1922341
15652,1436.185762
15653,1170.210669
15654,1151.800896
15655,1473.053084
15656,1556.173916
15657,1422.922393
15658,1512.305538
15659,1487.196668
15660,1009.077421
15661,1545.214713
15662,1445.476804
15663,600.0670967
15664,821.7842494
15665,799.4881973
15666,634.0610512
15667,1393.600388
15668,1472.30379
15669,630.1534127
15670,1761.143487
15671,1211.20403
15672,1193.274708
15673,1572.188889
15674,1696.809093
15675,656.0399851
15676,1240.005588
15677,1695.246421
15678,679.5911542
15679,642.2235922
15680,1048.10252
15681,1718.158724
15682,1233.521465
15683,771.787696
15684,584.9256931
15685,1178.609868
15686,844.4429356
15687,1428.574122
15688,636.9696334
15689,826.8936899
15690,1464.958711
15691,1502.331411
15692,1455.135774
15693,711.275763
15694,1559.351561
15695,743.8899756
15696,719.3861438
15697,605.6191609
15698,766.9954491
15699,1278.428919
15700,604.9398213
15701,673.3989564
15702,726.8433744
15703,1307.440307
15704,1444.259515
15705,1075.460667
15706,1133.391761
15707,692.6624338
15708,1723.071801
15709,1483.898726
15710,1080.364635
15711,1036.152918
15712,1626.730859
15713,1649.140984
15714,882.3915378
15715,1607.608495
15716,1130.838029
15717,1706.494158
15718,923.0039959
15719,1634.991815
15720,1756.512033
15721,973.5214867
15722,1519.114106
15723,906.9293913
15724,1693.979791
15725,1332.75012
15726,860.9985743
15727,1394.990527
15728,1696.498309
15729,1425.1268
15730,958.1293718
15731,709.1264912
15732,985.7538337
15733,1606.102739
15734,1363.791237
15735,630.0165016
15736,1405.836968
15737,689.6774788
15738,1442.4282
15739,1736.971983
15740,630.1038518
15741,1443.52566
15742,822.0987644
15743,843.2773157
15744,1610.548914
15745,599.4877416
15746,1339.26612
15747,1243.692237
15748,908.4352181
15749,1225.871447
15750,854.4024898
15751,1184.209223
15752,716.4144471
15753,1079.593854
15754,1532.240339
15755,1782.749862
15756,1241.745377
15757,1452.693467
15758,1378.926728
15759,1518.079858
15760,1150.06518
15761,1570.610565
15762,1600.417873
15763,1536.688801
15764,1369.067633
15765,979.5801094
15766,968.472398
15767,1639.698671
15768,1130.491794
15769,1144.174383
15770,1098.19388
15771,1367.210311
15772,1398.911595
15773,1334.093359
15774,1306.967148
15775,1073.830757
15776,642.2063491
15777,962.4013586
15778,1513.159675
15779,837.0418806
15780,1453.624756
15781,1454.67742
15782,641.0227206
15783,1050.878351
15784,1069.459373
15785,1772.794343
15786,1530.272363
15787,1032.921262
15788,874.8505881
15789,659.1929205
15790,1566.860503
15791,1642.359431
15792,1041.459121
15793,1484.865731
15794,986.0679162
15795,1114.813376
15796,1596.345447
15797,1459.915246
15798,1688.247901
15799,673.9011272
15800,1640.436965
15801,665.2963579
15802,1533.802635
15803,1786.10044
15804,873.3586073
15805,1248.544863
15806,1652.818035
15807,1530.694108
15808,1325.20227
15809,1429.571969
15810,752.479365
15811,1618.21319
15812,793.1440322
15813,800.4689568
15814,1718.588688
15815,1654.780421
15816,1157.567087
15817,631.941572
15818,1374.975129
15819,635.7692899
15820,1144.637711
15821,1535.787178
15822,792.2806268
15823,1100.569301
15824,1561.679695
15825,812.610019
15826,1097.638418
15827,1416.219044
15828,1015.587306
15829,1137.038469
15830,1332.747342
15831,1578.91477
15832,1687.804658
15833,905.6080832
15834,1650.967398
15835,1394.762793
15836,1195.795535
15837,1724.582208
15838,1742.397196
15839,771.0104913
15840,1568.159712
15841,961.9990522
15842,1384.78197
15843,1481.075556
15844,1234.771438
15845,1772.190227
15846,1096.638125
15847,1687.100637
15848,1575.136658
15849,594.8561866
15850,1311.513433
15851,1469.067677
15852,869.1583356
15853,1551.758134
15854,1341.812228
15855,873.3291
15856,658.6686677
15857,1275.212722
15858,1204.835202
15859,672.3586379
15860,1107.916652
15861,781.422812
15862,884.9835358
15863,649.3700279
15864,1162.998531
15865,1239.801023
15866,1670.463245
15867,1765.377935
15868,637.4729489
15869,1670.436767
15870,915.1911509
15871,1576.954693
15872,1187.351011
15873,1333.733904
15874,1192.749174
15875,1120.080801
15876,1159.812788
15877,1352.461829
15878,1240.80336
15879,1080.141744
15880,598.9947528
15881,1547.122753
15882,666.3759387
15883,745.9973074
15884,1320.382257
15885,812.3086923
15886,1529.619665
15887,1092.757811
15888,1542.289338
15889,903.0171453
15890,1113.705163
15891,815.9395808
15892,779.2761266
15893,1640.854332
15894,1067.968583
15895,1649.983339
15896,667.6804985
15897,612.3298636
15898,840.7805661
15899,1655.038726
15900,1277.000678
15901,1710.960266
15902,763.7378259
15903,754.6256202
15904,1124.956793
15905,1325.103817
15906,1286.174829
15907,1330.262315
15908,844.3223569
15909,1365.269251
15910,877.317289
15911,752.2032748
15912,679.0390992
15913,957.7112318
15914,1397.280689
15915,697.6145613
15916,746.2241998
15917,887.7673423
15918,1323.672959
15919,1709.481362
15920,1246.877692
15921,926.7020593
15922,1600.280358
15923,1538.608134
15924,1171.375393
15925,1320.216638
15926,1439.313518
15927,767.5362551
15928,1559.058804
15929,1182.727092
15930,1115.80466
15931,1492.157991
15932,1620.637529
15933,580.3936785
15934,678.2941154
15935,1352.115114
15936,861.1206829
15937,954.7863413
15938,1744.222056
15939,851.8053559
15940,1027.032399
15941,652.3599573
15942,1114.818787
15943,1355.534317
15944,697.9284688
15945,1627.812417
15946,1645.764937
15947,1021.761071
15948,1120.786897
15949,681.2918011
15950,621.6955154
15951,1304.709675
15952,1477.823086
15953,1220.510359
15954,1207.214119
15955,1022.416233
15956,901.4056631
15957,1058.704968
15958,644.9482857
15959,992.020414
15960,1540.268914
15961,1062.633256
15962,1698.808733
15963,1191.503966
15964,1012.232253
15965,718.3884065
15966,1587.706806
15967,1540.98734
15968,1645.936274
15969,846.1301847
15970,1415.700631
15971,983.818037
15972,1256.43792
15973,965.4856574
15974,1404.596666
15975,1148.083626
15976,966.7563978
15977,1224.854724
15978,829.2251287
15979,1658.866083
15980,1688.443633
15981,1560.304874
15982,1593.064563
15983,634.8121332
15984,948.1646
15985,1378.763739
15986,617.8117228
15987,1278.883822
15988,1509.130532
15989,702.775618
15990,1456.082255
15991,1705.692148
15992,584.7376853
15993,1568.624937
15994,1574.274107
15995,1234.52446
15996,1660.026926
15997,1097.464596
15998,1448.548977
15999,636.0727344
16000,1472.6192
16001,1478.351924
16002,1272.539623
16003,1344.555565
16004,810.3999275
16005,1080.05435
16006,792.486156
16007,911.0698609
16008,655.4568496
16009,1556.907608
16010,1778.120323
16011,1134.399206
16012,837.6890306
16013,1754.808317
16014,1159.192971
16015,1162.815986
16016,1117.862198
16017,615.5658255
16018,888.6692181
16019,905.2230225
16020,1748.877858
16021,1065.515608
16022,1111.166897
16023,950.2957204
16024,1248.28539
16025,1485.409684
16026,1719.072231
16027,634.1668209
16028,1709.162083
16029,613.026313
16030,1109.414141
16031,1260.817798
16032,1701.348889
16033,1450.845067
16034,798.0598431
16035,1088.113684
16036,1307.812683
16037,1486.222767
16038,1447.553195
16039,1602.97753
16040,1291.338186
16041,1114.414913
16042,1706.922169
16043,1796.073598
16044,1114.816998
16045,973.9009778
16046,1440.693378
16047,1218.114633
16048,1621.091099
16049,640.0539049
16050,1733.3444
16051,608.3076036
16052,1407.595974
16053,1336.309559
16054,908.1109598
16055,1093.242653
16056,1150.436436
16057,1767.9567
16058,1433.514021
16059,1145.734371
16060,1598.398455
16061,1255.507192
16062,1318.389117
16063,1245.426805
16064,1402.718696
16065,623.4458541
16066,1705.844755
16067,1800.327471
16068,1172.973385
16069,1036.0928
16070,1038.86473
16071,1364.084978
16072,1667.796445
16073,1655.703342
16074,1534.414523
16075,660.7931773
16076,1589.579271
16077,1308.546695
16078,1250.976977
16079,1212.081353
16080,1204.182781
16081,632.1617525
16082,1211.646598
16083,1444.003142
16084,992.2461258
16085,1034.955286
16086,1124.988887
16087,1207.953291
16088,903.8851263
16089,985.9555776
16090,1704.638594
16091,923.3181852
16092,1096.488121
16093,881.5276172
16094,633.7461134
16095,1358.707759
16096,606.1459154
16097,848.4278393
16098,611.6221135
16099,960.1096839
16100,1683.609237
16101,1707.146876
16102,1437.637868
16103,825.1665627
16104,922.2276409
16105,847.9805188
16106,1146.878658
16107,749.4658285
16108,1629.37308
16109,1136.703929
16110,992.5190223
16111,712.0450632
16112,1367.299843
16113,1527.335553
16114,1281.3457
16115,1100.461521
16116,1121.141436
16117,1397.002953
16118,1684.471898
16119,923.7198881
16120,1385.159376
16121,991.1892208
16122,1420.649124
16123,1296.679384
16124,1635.448424
16125,963.8393149
16126,1517.122075
16127,1089.364156
16128,916.5114862
16129,988.4535017
16130,1426.434084
16131,873.5643739
16132,1473.485127
16133,1113.57185
16134,1660.042684
16135,1680.543003
16136,896.6639766
16137,1320.258657
16138,888.1095336
16139,847.6902816
16140,1444.908597
16141,1628.423464
16142,713.1903248
16143,1248.190955
16144,752.0982632
16145,1025.371686
16146,661.7613281
16147,1159.977114
16148,1471.446487
16149,1444.735958
16150,1072.154309
16151,646.1895772
16152,978.2014139
16153,1479.924152
16154,1292.218574
16155,1300.456246
16156,1011.128899
16157,1584.287883
16158,1466.708825
16159,1516.462489
16160,1598.799731
16161,1726.264416
16162,1202.572581
16163,664.5115236
16164,987.5876938
16165,1647.259007
16166,1080.22814
16167,798.7098721
16168,1390.57521
16169,918.9952435
16170,965.5506486
16171,841.5053887
16172,1357.848799
16173,652.3055208
16174,833.0074399
16175,902.9153433
16176,1104.342413
16177,834.1269805
16178,1380.598379
16179,963.4730593
16180,1110.87299
16181,1414.882575
16182,829.3823414
16183,628.1213283
16184,1793.300537
16185,1613.653408
16186,1086.525076
16187,1520.102213
16188,1687.680268
16189,1308.197967
16190,692.868338
16191,597.564216
16192,746.5218369
16193,1075.313389
16194,1475.035589
16195,1723.87022
16196,1269.54657
16197,962.2796206
16198,1348.225889
16199,1593.321533
16200,1606.136707
16201,998.7391693
16202,593.2278662
16203,1791.011655
16204,1346.186728
16205,1518.08477
16206,1406.782153
16207,1532.094545
16208,1691.782743
16209,1344.305242
16210,698.7722238
16211,1183.737693
16212,732.6404575
16213,1738.708215
16214,600.72736
16215,1656.678773
16216,810.3592208
16217,1184.973203
16218,1589.937338
16219,1060.354636
16220,1732.692278
16221,1061.806587
16222,926.5119359
16223,822.6763401
16224,1683.086213
16225,1501.195983
16226,937.1977552
16227,1088.014284
16228,1179.110356
16229,1483.964141
16230,906.4232153
16231,950.6622263
16232,900.1176259
16233,1081.896387
16234,1275.841574
16235,1591.486096
16236,891.7507259
16237,1575.969243
16238,1625.353269
16239,1720.697215
16240,1030.122536
16241,757.8904528
16242,1557.653169
16243,1092.679029
16244,1720.650705
16245,1634.957903
16246,674.9751011
16247,1456.51882
16248,1538.419015
16249,1161.335036
16250,1459.944969
16251,1569.610628
16252,1001.260311
16253,1290.226671
16254,1346.792202
16255,1112.931902
16256,1548.262038
16257,998.80175
16258,1512.054331
16259,1432.495095
16260,1731.434151
16261,895.1371575
16262,1076.263962
16263,595.5157975
16264,814.8026234
16265,1712.700757
16266,1043.090979
16267,1761.023284
16268,1210.309883
16269,1106.781661
16270,649.2879197
16271,927.1222341
16272,1123.730769
16273,1789.817674
16274,958.2047812
16275,675.3975285
16276,1472.709606
16277,845.9427091
16278,1603.359381
16279,924.5698603
16280,995.8999637
16281,1118.375237
16282,934.3103339
16283,712.9935381
16284,923.6247986
16285,587.1454965
16286,1744.484394
16287,1647.517983
16288,1258.441037
16289,941.9764272
16290,1503.005965
16291,1202.131615
16292,1268.069383
16293,1733.497865
16294,1196.381396
16295,754.7092186
16296,729.5155962
16297,953.2665798
16298,1084.452326
16299,1495.145826
16300,1265.447691
16301,638.1912549
16302,721.0188944
16303,657.3444816
16304,808.9370345
16305,928.8763301
16306,1087.480171
16307,1221.476593
16308,1403.880889
16309,1240.616828
16310,889.1746379
16311,1474.301251
16312,795.6803771
16313,1331.466712
16314,1134.147763
16315,1423.707918
16316,1212.144151
16317,887.6029396
16318,1394.124198
16319,880.7680686
16320,723.3383172
16321,1693.102896
16322,1081.653777
16323,1534.626461
16324,1140.813026
17622,1215.344282
17634,1615.856082
17639,739.1300709
17644,1100.147358
17652,1151.2029
17653,1561.215384
17656,747.2469918
17667,869.211128
17670,602.7575669
17671,742.4517431
17673,1305.324419
17678,903.6306819
17682,1226.784589
17689,1547.081284
17696,1174.28792
17714,668.8370263
17716,1366.581479
17717,1239.539768
17725,768.209101
17729,1143.48848
17731,1283.102139
17739,628.5935486
17741,1724.967751
17747,1494.39341
17750,1315.758768
17751,735.5865733
17753,814.8099595
17758,1149.068773
17759,708.7012378
17767,1060.371936
17768,1473.858596
17773,1750.507637
17787,1074.710854
17792,1499.004457
17794,1748.650568
17799,1399.781619
17802,652.032686
17805,1618.637832
17815,958.3605805
17816,1710.975772
17817,1358.722419
17821,1664.795174
17823,823.846971
17824,1629.027913
17825,1381.033943
17828,790.775503
17838,1280.037339
17840,1222.195401
17842,1488.972004
17847,1398.019754
17859,1603.834148
17864,887.7484079
17865,1641.147435
17869,1308.189946
17871,1559.802833
17873,641.6341372
17877,664.8298936
17880,809.1823414
17884,1743.003277
17888,769.6388177
17891,699.4608562
17901,727.6784515
17917,1400.650908
17926,648.2861704
17927,1692.522492
17942,1028.563452
17943,1028.419822
17944,1535.883416
17947,834.1769046
17948,1072.245116
17949,626.7169043
17951,1536.642557
17963,1302.778005
17969,713.6544016
17986,1445.359435
17991,1799.28722
18000,1430.297241
18001,1362.859568
18016,1670.101771
18018,674.389738
18021,781.9193916
18028,1727.960402
18033,779.4909228
18039,1492.520007
18040,1743.083661
18042,1182.275776
18070,1263.497773
18078,1523.614614
18082,1420.93862
18083,1135.674878
18084,1141.332026
18096,832.444513
18104,1598.309426
18113,721.4559744
18118,1777.495452
18119,1421.578338
18121,1451.186859
18123,1179.856623
18139,1109.891263
18158,1778.991851
18159,1073.240976
18163,666.0963582
18165,1209.950348
18174,1171.152883
18176,1311.370416
18194,1453.104929
18197,961.5147522
18205,601.280384
18210,1486.510283
18219,693.6744079
18225,993.6153492
18228,1700.588652
18229,1394.274467
18231,1560.623924
18239,657.6728722
18244,822.3881617
18270,760.8857607
18276,1136.713942
18279,1712.609013
18282,1153.116052
18298,1630.077825
18303,1436.264234
18305,1769.417989
18309,1389.977403
18311,1475.39968
18318,1240.479998
18328,1115.58178
18340,842.6249062
18341,1287.67521
18344,650.2402306
18361,783.7746748
18362,1659.462371
18366,1197.619687
18382,1210.261258
18387,1071.821159
18394,799.5838262
18399,1221.992924
18404,633.7734672
18416,663.3253096
18420,1427.861922
18425,669.526266
18437,965.9684704
18439,589.6908106
18442,1737.459969
18443,907.4972508
18447,592.9967314
18448,1462.093291
18454,784.9778867
18459,1197.691677
18460,595.0380147
18463,1123.831162
18470,675.653421
18478,1462.281109
18485,856.1146542
18492,734.2144843
18495,1240.233276
18496,1584.060812
18501,1242.753353
18510,1191.347364
18511,1711.087054
18517,940.2248306
18528,841.0648145
18530,827.8672134
18535,1572.157958
18542,689.6157693
18554,1182.213165
18556,1069.670573
18559,1048.507953
18563,1428.089284
18567,1622.103813
18573,1607.93173
18586,1367.081496
18601,1255.676791
18606,845.3304945
18610,1225.558915
18615,966.5552059
18618,1690.983674
18622,1564.250105
18623,1044.628469
18626,1784.723536
18628,828.3258229
18651,1418.570151
18652,1319.010395
18673,1332.617114
18674,785.0607142
18682,893.5441024
18686,659.0068157
18702,1018.44084
18706,1422.289637
18707,1431.970351
18709,843.881623
18714,741.4817357
18721,596.9166921
18728,1477.256696
18738,1617.315283
18740,690.9643302
18741,769.1726914
18752,904.1345803
18755,1544.809423
18756,1003.092157
18765,1551.46046
18766,645.8085783
18767,1409.583861
18772,612.7875715
18773,1777.599089
18778,904.9976748
18780,1785.645764
18783,1173.11096
18798,1546.790466
18818,1175.473689
18825,851.4191471
18830,1553.412408
18833,1103.878349
18835,963.9769225
18840,1457.289587
18842,617.2568165
18850,1101.964782
18857,1220.276149
18870,699.783603
18879,609.911568
18892,720.2129214
18897,1234.477552
18899,852.9972493
18904,1708.865357
21424,1210.132479
21425,1018.326487
21426,1153.575885
21427,678.4998829
21428,595.3133607
21429,1131.941681
21430,1119.334842
21431,1780.130072
21432,1584.850193
21433,1682.177027
21434,1748.823785
21435,1017.356023
21436,1140.73959
21437,1216.86511
21438,1560.500124
21439,1657.932667
21440,1554.813323
21441,1422.190383
21442,1781.209108
21443,1140.056909
21444,1431.036912
21445,1704.348269
21446,1389.634119
21447,1357.813656
21448,895.0655129
21449,875.8602436
21450,1154.102053
21451,767.5028259
21452,1347.209194
21453,921.978791
21454,938.7561062
21455,1211.864302
21456,761.2244748
21457,1091.523689
21458,1536.989183
21459,1124.35933
21460,1350.274824
21461,1137.766171
21462,1245.45755
21463,1032.508151
21464,1271.647102
21465,1568.749859
21466,742.8260978
21467,1222.103123
21468,1156.810721
21469,1169.375435
21470,585.6726658
21471,1385.462404
21472,671.9155285
21473,1749.158144
21474,1569.864362
21475,1447.229001
21476,1216.115513
21477,1552.872787
21478,1468.333363
21479,579.2617217
21480,1139.507776
21481,740.0402429
21482,1073.425015
21483,1136.291009
21484,1530.453964
21485,707.9770029
21486,986.6178676
21487,927.7670866
21488,1782.423023
21489,1064.636654
21490,949.7419106
21491,1321.944736
21492,1231.673976
21493,964.5522532
21494,627.7206294
21495,1457.570685
21496,1257.702356
21497,1730.325201
21498,753.8914325
21499,1506.413624
21500,1070.604123
21501,1746.005232
21502,727.9531029
21503,1362.832123
21504,621.3699454
21505,1702.568751
21506,1665.381734
21507,1588.200667
21508,830.2112552
21509,872.2043929
21510,1245.662377
21511,1095.986652
21512,1034.768452
21513,1453.701754
21514,1749.324734
21515,1022.720033
21516,1654.626204
21517,652.4523511
21518,1118.262646
21519,1143.283045
21520,1345.687733
21521,1693.602897
21522,955.1351
21523,1647.057333
21524,1013.521286
21525,1425.666123
21526,1255.212483
21527,1484.119418
21528,741.0327041
21529,824.5870981
21530,1033.110528
21531,1630.634094
21532,1261.908265
21533,967.5191542
21534,672.2254999
21535,1238.293019
21536,1116.922106
21537,1011.560573
21538,1096.845107
21539,1525.002165
21540,1134.170478
21541,1449.946499
21542,1411.978362
21543,630.7966171
21544,1461.126507
21545,885.7102444
21546,1086.291642
21547,720.500047
21548,1204.228181
21549,773.9501189
21550,1516.525333
21551,716.64095
21552,931.6532347
21553,848.4293678
21554,1628.206094
21555,755.8103708
21556,797.6979157
21557,1667.48097
21558,733.5820215
21559,857.7484333
21560,980.8533836
21561,1336.353209
21562,1784.487822
21563,1292.545693
21564,682.5206523
21565,1422.911027
21566,940.3086842
21567,1471.44881
21568,640.1289448
21569,1780.859777
21570,1156.451186
21571,975.6561992
21572,1139.23688
21573,1763.658972
21574,1399.047917
21575,1326.112708
21576,1709.686951
21577,1266.536514
21578,836.9220489
21579,1461.705489
21580,1019.553409
21581,960.1158791
21582,977.2459436
21583,1031.344646
21584,1008.026112
21585,1215.119357
21586,1763.912938
21587,943.5381754
21588,1398.092428
21589,1750.744632
21590,1244.15021
21591,1317.161375
21592,1314.86686
21593,1513.872097
21594,861.9386261
21595,1537.140355
21596,1588.014626
21597,1395.463851
21598,805.0501026
21599,888.6560888
21600,1038.705299
21601,1742.755273
21602,1177.478675
21603,921.4535755
21604,1095.760713
21605,980.9891452
21606,1734.181973
21607,876.9041692
21608,672.6120916
21609,1744.202489
21610,728.9397532
21611,1237.569016
21612,1551.060221
21613,1332.285628
21614,1011.999238
21615,1554.636878
21616,1586.234946
21617,1570.995557
21618,692.8502622
21619,1755.074025
21620,780.348124
21621,1180.501776
21622,678.2840051
21623,799.7307183
21624,1441.501535
21625,1409.482596
21626,1783.866676
21627,1404.645463
21628,1337.321924
21629,1548.264707
21630,1123.288725
21631,1765.135154
21632,802.7328671
21633,1599.200926
21634,846.3320074
21635,1754.863028
21636,877.3806003
21637,902.250307
21638,850.5122142
21639,794.0369574
21640,1289.124154
21641,1800.389815
21642,620.7766616
21643,1505.838743
21644,1533.886151
21645,1143.703151
21646,793.1036468
21647,1735.166683
21648,1028.561275
21649,1723.657319
21650,1655.378908
21651,1443.530997
21652,952.1687998
21653,1354.708643
21654,1135.58295
21655,1671.317234
21656,1306.489751
21657,1695.862672
21658,994.8639526
21659,995.2237747
21660,986.6883585
21661,1712.221469
21662,1095.056862
21663,1202.557242
21664,939.9018031
21665,1124.777315
21666,1542.494015
21667,1578.914023
21668,1685.030607
21669,1662.140058
21670,1014.691096
21671,1662.750286
21672,848.1681015
21673,1744.104688
21674,990.4572651
21675,1335.669597
21676,749.7290833
21677,679.5360945
21678,1289.063572
21679,1201.562385
21680,1631.982649
21681,864.0721668
21682,686.3293259
21683,932.0371413
21684,911.2330536
21685,1164.151565
21686,619.7141239
21687,681.3771783
21688,1520.003967
21689,608.3548125
